S.No,Date,City,Country,Customer Type,Gender,Product Category,Product,SKU,Unit Cost,Sales Price,Quantity,Cost of Goods Sold,Discount,Payment Method,Revenue,Profit
1201,13-08-2024,Agra,India,Member,Male,Clothing,Cap,1019,? 300.00,? 390.00,3,900,? 100.00,Cash,"? 1,125.00",? 225.00
1202,13-08-2024,Ras Al Khaimah,UAE,Member,Male,Groceries,Rice,1020,? 60.00,? 78.00,6,360,? 46.80,Cash,? 468.00,? 108.00
1203,13-08-2024,Kanpur,India,Normal,Female,Groceries,Tea,1029,? 550.00,? 715.00,6,3300,? 100.00,Cash,"? 3,960.00",? 660.00
1204,14-08-2024,Aizawl,India,Normal,Male,Stationery,Pen,1036,? 10.00,? 13.00,1,10,? 0.63,Cash,? 12.50,? 2.50
1205,14-08-2024,Aligarh,India,Normal,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,6,1500,? 97.50,Cash,"? 1,950.00",? 450.00
1206,14-08-2024,Glasgow,UK,Member,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",7,8400,? 156.00,Cash,"? 10,500.00","? 2,100.00"
1207,14-08-2024,London,UK,Normal,Female,Clothing,Jeans,1018,"? 1,800.00","? 2,340.00",3,5400,? 234.00,Credit Card,"? 7,020.00","? 1,620.00"
1208,14-08-2024,Tenali,India,Normal,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,1,55,? 5.01,Credit Card,? 71.50,? 16.50
1209,14-08-2024,Lucknow,India,Member,Female,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,4,160,? 24.96,Credit Card,? 208.00,? 48.00
1210,14-08-2024,Sambalpur,India,Normal,Female,Electronics,Headphones,1003,"? 3,500.00","? 4,550.00",3,10500,? 455.00,E-Wallet,"? 13,650.00","? 3,150.00"
1211,14-08-2024,Tumkur,India,Normal,Male,Personal Care,Soap,1052,? 35.00,? 46.00,2,70,? 4.03,Cash,? 80.50,? 10.50
1212,14-08-2024,Baranagar,India,Member,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,5,100,? 19.50,E-Wallet,? 130.00,? 30.00
1213,14-08-2024,Bareilly,India,Normal,Male,Groceries,Sugar,1026,? 45.00,? 59.00,7,315,? 20.48,Cash,? 409.50,? 94.50
1214,14-08-2024,Kollam,India,Member,Male,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",2,24000,"? 2,340.00",Credit Card,"? 30,000.00","? 6,000.00"
1215,14-08-2024,Ratlam,India,Normal,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,5,500,? 43.75,Credit Card,? 625.00,? 125.00
1216,14-08-2024,Palghar,India,Normal,Male,Groceries,Milk,1021,? 60.00,? 78.00,6,360,? 23.40,Cash,? 468.00,? 108.00
1217,14-08-2024,London,UK,Normal,Female,Groceries,Rice,1020,? 60.00,? 78.00,10,600,? 39.00,Cash,? 780.00,? 180.00
1218,14-08-2024,Phoenix,USA,Normal,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,5,275,? 17.19,Cash,? 343.75,? 68.75
1219,14-08-2024,London,UK,Member,Male,Groceries,Salt,1027,? 20.00,? 26.00,6,120,? 18.72,Credit Card,? 156.00,? 36.00
1220,14-08-2024,Rewa,India,Member,Male,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",5,60000,"? 2,340.00",Credit Card,"? 72,000.00","? 12,000.00"
1221,14-08-2024,Adelaide,Australia,Normal,Female,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,6,120,? 15.60,E-Wallet,? 156.00,? 36.00
1222,14-08-2024,London,UK,Normal,Male,Electronics,Tablet,1002,"? 18,000.00","? 23,400.00",9,162000,"? 3,510.00",Credit Card,"? 2,10,600.00","? 48,600.00"
1223,14-08-2024,Belo Horizonte,Brazil,Normal,Male,Clothing,Cap,1019,? 300.00,? 390.00,4,1200,? 78.00,Cash,"? 1,560.00",? 360.00
1224,14-08-2024,Birmingham,UK,Normal,Female,Stationery,Highlighter,1040,? 20.00,? 26.00,5,100,? 6.50,Cash,? 130.00,? 30.00
1225,15-08-2024,Kanpur,India,Normal,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",5,6000,? 156.00,Cash,"? 7,500.00","? 1,500.00"
1226,15-08-2024,Allahabad,India,Normal,Male,Personal Care,Soap,1052,? 35.00,? 46.00,4,140,? 12.74,Credit Card,? 182.00,? 42.00
1227,15-08-2024,Brasília,Brazil,Member,Female,Household Items,Dish Soap,1047,? 80.00,? 104.00,5,400,? 72.00,E-Wallet,? 480.00,? 80.00
1228,15-08-2024,Abu Dhabi,UAE,Normal,Male,Household Items,Laundry Basket,1050,? 450.00,? 585.00,2,900,? 56.25,Cash,"? 1,125.00",? 225.00
1229,15-08-2024,Abu Dhabi,UAE,Normal,Male,Groceries,Juice (1L),1032,? 90.00,? 117.00,6,540,? 43.47,Credit Card,? 621.00,? 81.00
1230,15-08-2024,Milwaukee,USA,Member,Female,Groceries,Coffee (200g),1033,? 250.00,? 325.00,3,750,? 100.00,Credit Card,? 937.50,? 187.50
1231,15-08-2024,Rio de Janeiro,Brazil,Normal,Male,Stationery,Ruler,1044,? 15.00,? 20.00,4,60,? 7.80,E-Wallet,? 78.00,? 18.00
1232,15-08-2024,Rio de Janeiro,Brazil,Member,Female,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",6,150000,"? 4,875.00",Credit Card,"? 1,95,000.00","? 45,000.00"
1233,15-08-2024,Sharjah,UAE,Member,Female,Clothing,Pants,1011,"? 1,500.00","? 1,950.00",5,7500,? 195.00,Credit Card,"? 9,375.00","? 1,875.00"
1234,15-08-2024,Jalgaon,India,Normal,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",1,1200,? 150.00,E-Wallet,"? 1,500.00",? 300.00
1235,15-08-2024,Pali,India,Normal,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,4,400,? 24.00,Cash,? 480.00,? 80.00
1236,15-08-2024,Leeds,UK,Member,Male,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",3,6000,? 260.00,Cash,"? 7,500.00","? 1,500.00"
1237,15-08-2024,Phoenix,USA,Normal,Male,Clothing,Skirt,1013,? 800.00,"? 1,040.00",1,800,? 50.00,Cash,"? 1,000.00",? 200.00
1238,15-08-2024,Milwaukee,USA,Normal,Female,Electronics,USB Cable,1008,? 250.00,? 325.00,8,2000,? 100.00,E-Wallet,"? 2,600.00",? 600.00
1239,15-08-2024,Ottawa,Canada,Normal,Female,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,5,100,? 6.25,Cash,? 125.00,? 25.00
1240,15-08-2024,Sharjah,UAE,Normal,Male,Electronics,Headphones,1003,"? 3,500.00","? 4,550.00",5,17500,? 455.00,Cash,"? 22,750.00","? 5,250.00"
1241,15-08-2024,Chicago,USA,Normal,Female,Groceries,Eggs,1023,? 7.00,? 9.00,3,21,? 1.91,Credit Card,? 27.30,? 6.30
1242,15-08-2024,Pali,India,Normal,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",2,110000,"? 10,010.00",Credit Card,"? 1,43,000.00","? 33,000.00"
1243,15-08-2024,San Jose,USA,Normal,Female,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",4,8000,? 260.00,Credit Card,"? 10,000.00","? 2,000.00"
1244,15-08-2024,San Francisco,USA,Normal,Male,Groceries,Salt,1027,? 20.00,? 26.00,7,140,? 8.40,Cash,? 168.00,? 28.00
1245,15-08-2024,Milwaukee,USA,Normal,Male,Electronics,Charger,1007,? 800.00,"? 1,040.00",5,4000,? 104.00,Cash,"? 5,000.00","? 1,000.00"
1246,15-08-2024,Dubai,UAE,Normal,Female,Groceries,Energy Drink,1034,? 100.00,? 130.00,9,900,? 58.50,Cash,"? 1,170.00",? 270.00
1247,15-08-2024,Hamburg,Germany,Member,Male,Personal Care,Sanitary Pads,1058,? 100.00,? 130.00,3,300,? 54.00,E-Wallet,? 360.00,? 60.00
1248,15-08-2024,Phoenix,USA,Member,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",3,3600,? 156.00,E-Wallet,"? 4,680.00","? 1,080.00"
1249,15-08-2024,Indianapolis,USA,Member,Male,Groceries,Salt,1027,? 20.00,? 26.00,7,140,? 17.50,Cash,? 175.00,? 35.00
1250,16-08-2024,Kharagpur,India,Member,Male,Groceries,Rice,1020,? 60.00,? 78.00,8,480,? 57.60,Cash,? 576.00,? 96.00
1251,16-08-2024,Abu Dhabi,UAE,Member,Male,Personal Care,Toothbrush,1054,? 25.00,? 33.00,7,175,? 22.75,Cash,? 227.50,? 52.50
1252,16-08-2024,Thiruvananthapuram,India,Normal,Male,Household Items,Dustbin,1049,? 300.00,? 390.00,6,1800,? 100.00,E-Wallet,"? 2,340.00",? 540.00
1253,16-08-2024,Seattle,USA,Normal,Male,Groceries,Sugar,1026,? 45.00,? 59.00,8,360,? 22.50,Cash,? 450.00,? 90.00
1254,16-08-2024,Atlanta,USA,Normal,Male,Groceries,Juice (1L),1032,? 90.00,? 117.00,9,810,? 52.65,Cash,"? 1,053.00",? 243.00
1255,16-08-2024,Nashik,India,Normal,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,6,330,? 21.45,Cash,? 429.00,? 99.00
1256,16-08-2024,Ratlam,India,Normal,Female,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",4,220000,"? 10,725.00",Credit Card,"? 2,86,000.00","? 66,000.00"
1257,16-08-2024,Toronto,Canada,Member,Female,Groceries,Coffee (200g),1033,? 250.00,? 325.00,7,1750,? 100.00,Credit Card,"? 2,275.00",? 525.00
1258,16-08-2024,Jaipur,India,Member,Male,Groceries,Sugar,1026,? 45.00,? 59.00,8,360,? 54.00,Credit Card,? 450.00,? 90.00
1259,16-08-2024,Fortaleza,Brazil,Member,Female,Groceries,Sugar,1026,? 45.00,? 59.00,3,135,? 20.25,Credit Card,? 168.75,? 33.75
1260,16-08-2024,Ludhiana,India,Member,Male,Electronics,USB Cable,1008,? 250.00,? 325.00,6,1500,? 100.00,Credit Card,"? 1,950.00",? 450.00
1261,16-08-2024,Indianapolis,USA,Normal,Male,Personal Care,Toothbrush,1054,? 25.00,? 33.00,4,100,? 6.50,Cash,? 130.00,? 30.00
1262,16-08-2024,Tumkur,India,Normal,Male,Groceries,Juice (1L),1032,? 90.00,? 117.00,7,630,? 40.95,Cash,? 819.00,? 189.00
1263,16-08-2024,Kansas City,USA,Normal,Male,Groceries,Rice,1020,? 60.00,? 78.00,8,480,? 27.60,Cash,? 552.00,? 72.00
1264,16-08-2024,Sharjah,UAE,Normal,Male,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",7,15400,? 286.00,Credit Card,"? 18,480.00","? 3,080.00"
1265,16-08-2024,Los Angeles,USA,Normal,Male,Groceries,Rice,1020,? 60.00,? 78.00,7,420,? 38.22,Credit Card,? 546.00,? 126.00
1266,16-08-2024,Belo Horizonte,Brazil,Normal,Female,Groceries,Salt,1027,? 20.00,? 26.00,3,60,? 3.90,Cash,? 78.00,? 18.00
1267,16-08-2024,Madurai,India,Member,Female,Household Items,Toilet Cleaner,1046,? 95.00,? 124.00,4,380,? 47.50,Cash,? 475.00,? 95.00
1268,16-08-2024,Al Ain,UAE,Member,Male,Groceries,Cooking Oil,1028,? 140.00,? 182.00,2,280,? 35.00,Cash,? 350.00,? 70.00
1269,16-08-2024,Lucknow,India,Member,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",1,1200,? 156.00,E-Wallet,"? 1,560.00",? 360.00
1270,16-08-2024,Denver,USA,Normal,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,7,700,? 43.75,Cash,? 875.00,? 175.00
1271,16-08-2024,Aizawl,India,Member,Male,Household Items,Broom,1048,? 90.00,? 117.00,3,270,? 37.26,Credit Card,? 310.50,? 40.50
1272,16-08-2024,San Francisco,USA,Normal,Female,Groceries,Tea,1029,? 550.00,? 715.00,5,2750,? 100.00,Cash,"? 3,437.50",? 687.50
1273,16-08-2024,Dresden,Germany,Member,Male,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",7,35000,? 650.00,Credit Card,"? 43,750.00","? 8,750.00"
1274,16-08-2024,Lucknow,India,Member,Male,Clothing,Cap,1019,? 300.00,? 390.00,4,1200,? 100.00,Cash,"? 1,440.00",? 240.00
1275,16-08-2024,Ras Al Khaimah,UAE,Normal,Female,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,8,160,? 10.00,Cash,? 200.00,? 40.00
1276,16-08-2024,Fujairah,UAE,Normal,Male,Clothing,Skirt,1013,? 800.00,"? 1,040.00",4,3200,? 104.00,E-Wallet,"? 4,160.00",? 960.00
1277,16-08-2024,Lucknow,India,Member,Female,Personal Care,Sanitary Pads,1058,? 100.00,? 130.00,7,700,? 100.00,Credit Card,? 910.00,? 210.00
1278,16-08-2024,Glasgow,UK,Normal,Female,Clothing,T-shirt,1017,? 500.00,? 650.00,5,2500,? 100.00,Cash,"? 3,250.00",? 750.00
1279,16-08-2024,Toronto,Canada,Normal,Female,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,6,240,? 21.84,Credit Card,? 312.00,? 72.00
1280,16-08-2024,Vijayawada,India,Member,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,5,275,? 42.90,Credit Card,? 357.50,? 82.50
1281,16-08-2024,Ras Al Khaimah,UAE,Normal,Female,Groceries,Juice (1L),1032,? 90.00,? 117.00,1,90,? 8.19,Credit Card,? 117.00,? 27.00
1282,16-08-2024,Madurai,India,Member,Female,Electronics,Charger,1007,? 800.00,"? 1,040.00",2,1600,? 104.00,Credit Card,"? 2,080.00",? 480.00
1283,16-08-2024,Quebec City,Canada,Normal,Female,Household Items,Dish Soap,1047,? 80.00,? 104.00,5,400,? 25.00,Cash,? 500.00,? 100.00
1284,16-08-2024,Phoenix,USA,Member,Male,Clothing,Socks,1016,? 100.00,? 130.00,7,700,? 100.00,E-Wallet,? 875.00,? 175.00
1285,16-08-2024,Glasgow,UK,Normal,Female,Clothing,Jeans,1018,"? 1,800.00","? 2,340.00",6,10800,? 234.00,E-Wallet,"? 13,500.00","? 2,700.00"
1286,16-08-2024,Patna,India,Member,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,5,275,? 34.38,Cash,? 343.75,? 68.75
1287,16-08-2024,Kanpur,India,Normal,Female,Household Items,Dustbin,1049,? 300.00,? 390.00,1,300,? 19.50,Cash,? 390.00,? 90.00
1288,17-08-2024,Fortaleza,Brazil,Member,Female,Groceries,Salt,1027,? 20.00,? 26.00,6,120,? 15.60,Cash,? 156.00,? 36.00
1289,17-08-2024,Sambalpur,India,Normal,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,5,275,? 35.75,E-Wallet,? 357.50,? 82.50
1290,17-08-2024,Pune,India,Normal,Male,Household Items,Dustbin,1049,? 300.00,? 390.00,3,900,? 58.50,Cash,"? 1,170.00",? 270.00
1291,17-08-2024,Austin,USA,Normal,Female,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",10,20000,? 260.00,Credit Card,"? 24,000.00","? 4,000.00"
1292,17-08-2024,Hobart,Australia,Normal,Female,Clothing,Bralette,1014,? 600.00,? 780.00,5,3000,? 100.00,Credit Card,"? 3,750.00",? 750.00
1293,17-08-2024,Sambalpur,India,Member,Female,Groceries,Sugar,1026,? 45.00,? 59.00,5,225,? 35.10,Credit Card,? 292.50,? 67.50
1294,17-08-2024,Phoenix,USA,Normal,Female,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",4,8800,? 286.00,Cash,"? 11,440.00","? 2,640.00"
1295,17-08-2024,Vijayawada,India,Member,Male,Household Items,Detergent Powder,1045,? 120.00,? 156.00,8,960,? 100.00,Credit Card,"? 1,248.00",? 288.00
1296,17-08-2024,Toronto,Canada,Normal,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,6,330,? 30.03,Credit Card,? 429.00,? 99.00
1297,17-08-2024,Ahmedabad,India,Normal,Female,Clothing,Jeans,1018,"? 1,800.00","? 2,340.00",4,7200,? 234.00,Credit Card,"? 9,360.00","? 2,160.00"
1298,17-08-2024,Hamburg,Germany,Normal,Female,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",2,4000,? 260.00,Cash,"? 5,200.00","? 1,200.00"
1299,17-08-2024,Kharagpur,India,Member,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,6,600,? 100.00,E-Wallet,? 780.00,? 180.00
1300,17-08-2024,Quebec City,Canada,Normal,Male,Stationery,Folder,1037,? 30.00,? 39.00,3,90,? 11.25,E-Wallet,? 112.50,? 22.50
1301,17-08-2024,Mysore,India,Member,Female,Groceries,Eggs,1023,? 7.00,? 9.00,5,35,? 6.83,E-Wallet,? 45.50,? 10.50
1302,17-08-2024,Munich,Germany,Normal,Male,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",3,6600,? 286.00,E-Wallet,"? 8,250.00","? 1,650.00"
1303,17-08-2024,Bareilly,India,Normal,Male,Groceries,Rice,1020,? 60.00,? 78.00,6,360,? 45.00,E-Wallet,? 450.00,? 90.00
1304,17-08-2024,São Paulo,Brazil,Normal,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,3,300,? 18.75,Cash,? 375.00,? 75.00
1305,17-08-2024,Manchester,UK,Member,Female,Groceries,Coffee (200g),1033,? 250.00,? 325.00,8,2000,? 100.00,Credit Card,"? 2,600.00",? 600.00
1306,17-08-2024,Montreal,Canada,Normal,Male,Clothing,Jacket,1012,"? 2,500.00","? 3,250.00",2,5000,? 325.00,Cash,"? 6,500.00","? 1,500.00"
1307,17-08-2024,Boston,USA,Normal,Female,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,5,100,? 12.00,E-Wallet,? 120.00,? 20.00
1308,17-08-2024,Al Ain,UAE,Normal,Female,Clothing,Jacket,1012,"? 2,500.00","? 3,250.00",4,10000,? 325.00,E-Wallet,"? 12,500.00","? 2,500.00"
1309,17-08-2024,Quebec City,Canada,Normal,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,5,1250,? 75.00,Cash,"? 1,500.00",? 250.00
1310,17-08-2024,Sharjah,UAE,Member,Female,Household Items,Detergent Powder,1045,? 120.00,? 156.00,4,480,? 93.60,E-Wallet,? 624.00,? 144.00
1311,17-08-2024,Ahmedabad,India,Normal,Male,Clothing,Shirt,1010,? 900.00,"? 1,170.00",6,5400,? 117.00,Cash,"? 6,210.00",? 810.00
1312,17-08-2024,Bareilly,India,Normal,Female,Clothing,Jacket,1012,"? 2,500.00","? 3,250.00",1,2500,? 218.75,Credit Card,"? 3,125.00",? 625.00
1313,17-08-2024,Brisbane,Australia,Member,Female,Household Items,Dustbin,1049,? 300.00,? 390.00,8,2400,? 100.00,Credit Card,"? 3,120.00",? 720.00
1314,17-08-2024,Berlin,Germany,Normal,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",10,550000,"? 10,725.00",Cash,"? 6,32,500.00","? 82,500.00"
1315,17-08-2024,Nashville,USA,Member,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",8,440000,"? 10,725.00",Credit Card,"? 5,72,000.00","? 1,32,000.00"
1316,18-08-2024,New York,USA,Normal,Female,Personal Care,Shampoo,1051,? 180.00,? 234.00,6,1080,? 98.28,Credit Card,"? 1,404.00",? 324.00
1317,18-08-2024,San Francisco,USA,Member,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,10,400,? 78.00,E-Wallet,? 520.00,? 120.00
1318,18-08-2024,Baranagar,India,Normal,Male,Groceries,Rice,1020,? 60.00,? 78.00,4,240,? 21.84,Credit Card,? 312.00,? 72.00
1319,18-08-2024,Madurai,India,Member,Female,Clothing,Pants,1011,"? 1,500.00","? 1,950.00",4,6000,? 195.00,Cash,"? 7,800.00","? 1,800.00"
1320,18-08-2024,Los Angeles,USA,Normal,Female,Personal Care,Deodorant,1056,? 200.00,? 260.00,1,200,? 18.20,Credit Card,? 260.00,? 60.00
1321,18-08-2024,Patna,India,Normal,Female,Groceries,Eggs,1023,? 7.00,? 9.00,6,42,? 2.73,Cash,? 54.60,? 12.60
1322,18-08-2024,Chicago,USA,Member,Male,Groceries,Bread,1022,? 40.00,? 52.00,6,240,? 31.20,Cash,? 312.00,? 72.00
1323,18-08-2024,Aligarh,India,Normal,Female,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,5,100,? 12.00,E-Wallet,? 120.00,? 20.00
1324,18-08-2024,Sharjah,UAE,Normal,Male,Clothing,Bralette,1014,? 600.00,? 780.00,8,4800,? 100.00,Credit Card,"? 6,240.00","? 1,440.00"
1325,18-08-2024,Thiruvananthapuram,India,Normal,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,4,1000,? 100.00,E-Wallet,"? 1,150.00",? 150.00
1326,18-08-2024,Nizamabad,India,Normal,Female,Groceries,Sugar,1026,? 45.00,? 59.00,8,360,? 46.80,E-Wallet,? 468.00,? 108.00
1327,18-08-2024,Bhopal,India,Normal,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,4,1000,? 65.00,Cash,"? 1,300.00",? 300.00
1328,18-08-2024,Adelaide,Australia,Normal,Male,Groceries,Fruits,1024,? 80.00,? 104.00,9,720,? 90.00,E-Wallet,? 900.00,? 180.00
1329,18-08-2024,Mumbai,India,Member,Male,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",5,10000,? 260.00,Cash,"? 12,500.00","? 2,500.00"
1330,18-08-2024,Kharagpur,India,Member,Female,Groceries,Juice (1L),1032,? 90.00,? 117.00,4,360,? 67.50,E-Wallet,? 450.00,? 90.00
1331,18-08-2024,Calgary,Canada,Normal,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,2,200,? 18.20,Credit Card,? 260.00,? 60.00
1332,18-08-2024,Adelaide,Australia,Member,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,4,80,? 15.60,E-Wallet,? 104.00,? 24.00
1333,18-08-2024,Mumbai,India,Normal,Male,Personal Care,Toothpaste,1053,? 95.00,? 124.00,7,665,? 86.45,E-Wallet,? 864.50,? 199.50
1334,18-08-2024,Karimnagar,India,Normal,Female,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",7,385000,"? 10,725.00",Credit Card,"? 5,00,500.00","? 1,15,500.00"
1335,18-08-2024,Nashville,USA,Normal,Female,Electronics,Headphones,1003,"? 3,500.00","? 4,550.00",5,17500,? 455.00,Credit Card,"? 22,750.00","? 5,250.00"
1336,18-08-2024,Tenali,India,Normal,Male,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",3,15000,? 650.00,Credit Card,"? 18,750.00","? 3,750.00"
1337,18-08-2024,Seattle,USA,Member,Female,Groceries,Rice,1020,? 60.00,? 78.00,3,180,? 27.00,Credit Card,? 225.00,? 45.00
1338,18-08-2024,Nagpur,India,Member,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,6,1500,? 100.00,Credit Card,"? 1,950.00",? 450.00
1339,18-08-2024,Cologne,Germany,Normal,Female,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,2,80,? 6.44,Credit Card,? 92.00,? 12.00
1340,18-08-2024,Melbourne,Australia,Member,Female,Groceries,Eggs,1023,? 7.00,? 9.00,7,49,? 6.37,Cash,? 63.70,? 14.70
1341,18-08-2024,Delhi,India,Member,Male,Household Items,Detergent Powder,1045,? 120.00,? 156.00,5,600,? 78.00,Cash,? 780.00,? 180.00
1342,18-08-2024,Hobart,Australia,Normal,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,8,320,? 20.00,Cash,? 400.00,? 80.00
1343,18-08-2024,Salvador,Brazil,Normal,Female,Household Items,Toilet Cleaner,1046,? 95.00,? 124.00,1,95,? 5.94,Cash,? 118.75,? 23.75
1344,18-08-2024,Lucknow,India,Member,Female,Clothing,T-shirt,1017,? 500.00,? 650.00,8,4000,? 100.00,Credit Card,"? 5,000.00","? 1,000.00"
1345,18-08-2024,Lucknow,India,Normal,Male,Clothing,Pants,1011,"? 1,500.00","? 1,950.00",6,9000,? 195.00,Cash,"? 11,250.00","? 2,250.00"
1346,18-08-2024,Munich,Germany,Normal,Female,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",3,6600,? 286.00,Cash,"? 8,580.00","? 1,980.00"
1347,18-08-2024,Bareilly,India,Normal,Female,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",3,3600,? 156.00,Cash,"? 4,500.00",? 900.00
1348,18-08-2024,Aligarh,India,Normal,Male,Stationery,Highlighter,1040,? 20.00,? 26.00,6,120,? 7.50,Cash,? 150.00,? 30.00
1349,18-08-2024,San Francisco,USA,Normal,Male,Personal Care,Shampoo,1051,? 180.00,? 234.00,1,180,? 16.38,Credit Card,? 234.00,? 54.00
1350,18-08-2024,Manaus,Brazil,Normal,Female,Personal Care,Shampoo,1051,? 180.00,? 234.00,5,900,? 81.90,Credit Card,"? 1,170.00",? 270.00
1351,18-08-2024,Bardhaman,India,Normal,Male,Electronics,Tablet,1002,"? 18,000.00","? 23,400.00",6,108000,"? 3,510.00",E-Wallet,"? 1,40,400.00","? 32,400.00"
1352,18-08-2024,Melbourne,Australia,Normal,Male,Electronics,USB Cable,1008,? 250.00,? 325.00,5,1250,? 100.00,Credit Card,"? 1,562.50",? 312.50
1353,19-08-2024,Salvador,Brazil,Normal,Female,Groceries,Sugar,1026,? 45.00,? 59.00,4,180,? 16.38,Credit Card,? 234.00,? 54.00
1354,19-08-2024,Aizawl,India,Normal,Female,Personal Care,Toothpaste,1053,? 95.00,? 124.00,3,285,? 17.81,Cash,? 356.25,? 71.25
1355,19-08-2024,Phoenix,USA,Member,Male,Groceries,Salt,1027,? 20.00,? 26.00,6,120,? 18.72,Credit Card,? 156.00,? 36.00
1356,19-08-2024,Birmingham,UK,Normal,Female,Clothing,T-shirt,1017,? 500.00,? 650.00,5,2500,? 100.00,Cash,"? 3,125.00",? 625.00
1357,19-08-2024,Pali,India,Normal,Male,Clothing,Bralette,1014,? 600.00,? 780.00,2,1200,? 100.00,Credit Card,"? 1,500.00",? 300.00
1358,19-08-2024,Phoenix,USA,Normal,Female,Household Items,Toilet Cleaner,1046,? 95.00,? 124.00,9,855,? 100.00,E-Wallet,"? 1,068.75",? 213.75
1359,19-08-2024,Nashik,India,Normal,Female,Personal Care,Razor,1057,? 50.00,? 65.00,6,300,? 39.00,E-Wallet,? 390.00,? 90.00
1360,19-08-2024,Brasília,Brazil,Member,Male,Groceries,Juice (1L),1032,? 90.00,? 117.00,7,630,? 81.90,Cash,? 819.00,? 189.00
1361,19-08-2024,Rio de Janeiro,Brazil,Member,Female,Groceries,Milk,1021,? 60.00,? 78.00,7,420,? 50.40,Cash,? 504.00,? 84.00
1362,19-08-2024,Surat,India,Member,Female,Electronics,USB Cable,1008,? 250.00,? 325.00,6,1500,? 100.00,E-Wallet,"? 1,950.00",? 450.00
1363,19-08-2024,Surat,India,Normal,Female,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",5,125000,"? 4,875.00",E-Wallet,"? 1,62,500.00","? 37,500.00"
1364,19-08-2024,Dallas,USA,Normal,Male,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",3,6000,? 260.00,Cash,"? 7,800.00","? 1,800.00"
1365,19-08-2024,London,UK,Normal,Female,Personal Care,Deodorant,1056,? 200.00,? 260.00,7,1400,? 100.00,Credit Card,"? 1,820.00",? 420.00
1366,19-08-2024,Indianapolis,USA,Member,Female,Electronics,Charger,1007,? 800.00,"? 1,040.00",7,5600,? 104.00,Credit Card,"? 6,440.00",? 840.00
